mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_smote__k_neighbors,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
1.5267524123191833,0.027634769551404332,0.06302124261856079,0.002229766282373032,3,200,15,7,log2,24,,"{'smote__k_neighbors': 3, 'model__n_estimators': 200, 'model__min_samples_split': 15, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 24, 'model__class_weight': None}",0.6580981182795699,0.6372647849462365,0.5450588837685612,0.5914253922087079,0.6079617948007688,0.04359628708516617,15,0.8229876557861696,0.837402070200584,0.8355102077884337,0.8377620146746984,0.8334154871124715,0.006080967592573746
5.599251687526703,0.03401978615014858,0.15789908170700073,0.004461646828120853,5,700,5,7,log2,12,balanced_subsample,"{'smote__k_neighbors': 5, 'model__n_estimators': 700, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 12, 'model__class_weight': 'balanced_subsample'}",0.6742271505376344,0.6051747311827956,0.5611879160266257,0.5911692446677242,0.6079397606036949,0.04143865534760287,16,0.8247522306971725,0.8337984665969804,0.8249718468468469,0.8250764698155342,0.8271497534891336,0.003840419380164021
6.771589159965515,0.023840631420357795,0.1217314600944519,0.006525689581952504,3,500,2,7,0.8,8,balanced_subsample,"{'smote__k_neighbors': 3, 'model__n_estimators': 500, 'model__min_samples_split': 2, 'model__min_samples_leaf': 7, 'model__max_features': 0.8, 'model__max_depth': 8, 'model__class_weight': 'balanced_subsample'}",0.674731182795699,0.5794690860215054,0.5450588837685612,0.6292360743874493,0.6071238067433037,0.0491847230324562,17,0.8445899031948686,0.8340993247934643,0.836072362685266,0.8450243014505808,0.839946473031045,0.004912831633286147
5.410810053348541,0.05011297222382824,0.159390389919281,0.003411809608868954,5,700,5,7,log2,24,balanced_subsample,"{'smote__k_neighbors': 5, 'model__n_estimators': 700, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 24, 'model__class_weight': 'balanced_subsample'}",0.679603494623656,0.6051747311827956,0.5558115719406042,0.585960911334391,0.6066376772703617,0.04565351121724362,18,0.8247425435907112,0.8337984665969804,0.8266982708514967,0.8250764698155342,0.8275789377136806,0.003666251179829961
2.686765730381012,0.03178591249981897,0.09248554706573486,0.007612129548108079,3,350,2,4,sqrt,24,,"{'smote__k_neighbors': 3, 'model__n_estimators': 350, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 24, 'model__class_weight': None}",0.6634744623655914,0.5999663978494624,0.5558115719406042,0.6072101401374934,0.6066156430732879,0.03827056592139554,19,0.9428838566653125,0.944713198251452,0.9305879468177856,0.9483570718159471,0.9416355183876243,0.006675675618996527
4.654516160488129,0.06303604338485694,0.11618220806121826,0.0075179298457273645,5,700,10,4,sqrt,,,"{'smote__k_neighbors': 5, 'model__n_estimators': 700, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__class_weight': None}",0.690356182795699,0.5787970430107526,0.5452295613585937,0.607810572007756,0.6055483397932003,0.053738893830992646,20,0.9232338401566572,0.9303278451564214,0.9162585973069844,0.928737638161722,0.9246394801954463,0.005508344046865575
3.415196418762207,0.04393733747201178,0.11770021915435791,0.007902523301696376,7,500,15,2,sqrt,8,,"{'smote__k_neighbors': 7, 'model__n_estimators': 500, 'model__min_samples_split': 15, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 8, 'model__class_weight': None}",0.6743951612903226,0.5893817204301075,0.5395972008875235,0.6130189053410894,0.6040982469872608,0.048472145114141545,21,0.8425713840846419,0.8624090565823382,0.8572804659498208,0.8609656777196045,0.8558066460841014,0.007866888473123838
7.5782358050346375,0.05309305624976275,0.1259922981262207,0.006910460860676197,5,500,5,4,0.8,24,balanced_subsample,"{'smote__k_neighbors': 5, 'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.8, 'model__max_depth': 24, 'model__class_weight': 'balanced_subsample'}",0.6636424731182796,0.5902217741935484,0.5504352278545827,0.6027619866032082,0.6017653654424047,0.040613443684866815,22,0.951760289253956,0.9429210835561115,0.9483798314443476,0.955525530597309,0.949646683712931,0.004633216518058447
2.0965431332588196,0.05723511732926267,0.07134062051773071,0.006452324425330616,7,200,5,1,sqrt,12,balanced_subsample,"{'smote__k_neighbors': 7, 'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 12, 'model__class_weight': 'balanced_subsample'}",0.6629704301075269,0.6060147849462365,0.5504352278545827,0.5817689053410894,0.6002973370623589,0.041201148402839116,23,0.9982078853046595,0.9964626846065793,0.9963963963963964,0.996415770609319,0.9968706842292385,0.0007724095024932645
2.5061586499214172,0.01393237143048311,0.08814883232116699,0.0022133256046353786,7,350,2,7,sqrt,12,,"{'smote__k_neighbors': 7, 'model__n_estimators': 350, 'model__min_samples_split': 2, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 12, 'model__class_weight': None}",0.6636424731182796,0.5787970430107526,0.5610172384365932,0.5968816102591221,0.600084591206187,0.03882422311101536,24,0.8265249711795905,0.8394675033080707,0.8285463891310666,0.8431383587607199,0.834419305594862,0.0070412685631134975
